Hours_Studied_Per_Week,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male,Score_Change
13,70,6,81,2,2,66,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-15
11,79,7,81,1,2,64,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,-17
28,100,6,72,1,2,73,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,1
22,87,8,83,1,1,66,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-17
16,94,9,93,1,4,68,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,-25
29,77,8,88,0,4,70,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,-18
27,62,5,63,4,4,67,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,4
20,65,6,74,0,3,62,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,-12
32,68,8,97,1,2,68,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-29
31,76,9,91,1,4,72,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,-19
19,94,8,51,3,5,69,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,18
26,74,5,89,3,2,66,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,-23
24,86,6,59,1,3,70,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,11
28,88,8,79,0,3,71,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,-8
14,83,7,90,0,3,65,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,-25
24,74,6,78,3,3,70,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,-8
26,83,7,70,2,4,65,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,-5
9,74,7,66,1,3,62,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,-4
13,63,5,65,2,2,62,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,-3
8,100,8,92,1,3,70,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,-22
18,65,6,91,5,3,66,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,-25
24,63,7,91,4,4,67,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,-24
29,95,9,64,1,3,72,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,8
20,72,7,90,0,3,66,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,-24
30,86,8,52,2,2,68,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,16
12,73,5,60,1,4,62,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,2
10,76,8,76,2,3,64,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,-12
20,70,8,70,0,5,65,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-5
22,74,6,56,4,3,66,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,10
20,76,7,52,2,3,64,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,12
8,89,7,81,4,3,67,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,-14
19,80,7,66,4,4,69,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,3
12,98,8,51,0,5,68,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,17
24,62,6,72,2,4,64,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-8
22,80,7,65,2,2,68,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,3
14,83,9,79,1,3,64,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-15
17,97,9,96,0,1,71,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,-25
14,62,8,65,3,2,61,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,-4
20,83,7,100,4,3,68,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,-32
14,70,9,54,3,1,64,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,10
23,95,7,86,3,4,72,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,-14
17,61,7,87,5,3,65,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-22
15,89,6,71,1,4,68,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-3
19,97,8,64,2,3,71,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,7
17,78,8,98,2,2,66,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,-32
13,62,7,99,4,1,63,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,-36
32,97,5,82,1,3,74,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,-8
20,79,7,87,2,4,66,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,-21
16,61,8,91,2,3,63,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-28
21,88,6,90,2,4,72,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,-18
19,79,7,100,1,2,69,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,-31
19,65,9,91,1,4,67,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-24
24,69,5,83,3,3,66,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,-17
